date_summary,opening,closing,lowest,highest,volume,quantity,amount,avg_price
2018-05-16,31257.39000000,31488.99993000,31050.99000000,32000.00000000,2399839.34046370,76.59600561,2023,31331.12910199
2018-05-17,31488.99993000,30102.14002000,30000.00000000,31500.00000000,2601336.76521009,84.28259079,2182,30864.46133796
2018-05-18,30389.99993000,31699.00000000,30000.00000000,31699.00000000,2074330.16924671,67.20151273,1711,30867.31362106
2018-05-19,31410.42232000,31470.00000000,31009.00000000,31989.00000000,876137.54522167,27.66645790,818,31667.86107525
2018-05-20,31490.00000000,31800.12345000,31469.71000000,32498.99990000,1286571.37977551,40.08789291,957,32093.76413631
2018-05-21,31800.00000000,31450.00000000,31102.00000000,32347.99999000,2071637.78865307,65.39232972,1953,31680.13431427
2018-05-22,31450.00000000,29705.00000000,29100.00000000,31500.00000000,3541624.25308217,116.91099622,2633,30293.33738990
2018-05-23,29703.00000000,28500.00066000,27501.00000000,30200.00000000,4819955.64147634,168.55281568,2800,28596.11464658
2018-05-24,28600.00000000,28597.99999000,27228.00000000,28940.00000000,3395656.13173865,120.79056506,2110,28111.93183881
2018-05-25,28597.99996000,28204.29000000,27751.00000000,28710.00000000,1854513.06582822,65.96422683,1530,28113.92105917
2018-05-26,28068.36000000,27599.43000000,27260.00000000,28300.00000000,679344.51745417,24.44928747,772,27785.86158340
2018-05-27,27290.02002000,27607.00000000,27290.00000000,27990.00000000,606514.42933290,22.01928839,769,27544.68802944
2018-05-28,27607.00000000,26647.00000000,26321.00000000,27805.00000000,1928377.56411446,70.87473608,2038,27208.25036918
2018-05-29,26647.00000000,28750.00000000,26307.00000000,29000.00000000,2822695.76144682,100.68229642,2494,28035.67123332
2018-05-30,28750.00000000,28189.00000000,27700.00001000,28959.95995000,1889025.42002458,66.93342864,1556,28222.45114895
2018-05-31,28189.00000000,28193.52002000,27900.00000000,28599.00000000,1412434.83167339,50.10192658,1002,28191.22792450
2018-06-01,28193.89234000,28499.00000000,28015.00000000,28650.00000000,1567045.19799745,55.35485274,1438,28309.08439695
2018-06-02,28395.10000000,28990.00000000,28315.00001000,29278.00000000,1082167.90924389,37.38859723,1261,28943.79541941
2018-06-03,28851.00200000,29100.12346000,28816.99999000,29387.00000000,1058945.74356157,36.26934003,1010,29196.71939676
2018-06-04,29100.12346000,28743.42993000,28301.00000000,29198.00000000,2246059.68088139,78.38169791,2095,28655.40987864
2018-06-05,28743.11000000,29126.00001000,28215.00000000,29301.00000000,2442760.25985385,84.44970216,2259,28925.62315052
2018-06-06,29126.00001000,29600.00000000,28920.00000000,29700.00000000,2463277.54538672,83.94353196,2217,29344.45916048
2018-06-07,29600.00000000,30031.05001000,29450.00000000,30399.99000000,3534528.61089311,117.81215349,2401,30001.39209910
2018-06-08,30031.30000000,29151.00000000,29150.00000000,30297.92808000,3159273.70025441,106.81577931,2124,29576.84455108
2018-06-09,29585.97998000,28639.99965000,28351.00000000,29999.00000000,1676242.44219357,57.54686516,1456,29128.30155966
2018-06-10,28500.00000000,27449.99959000,26440.00000000,29469.00000000,3739123.09503016,135.96255320,1961,27501.12444218
2018-06-11,27449.99970000,26989.99996000,26000.00000000,27798.00000000,5435740.26701158,204.02049722,2807,26643.10861447
2018-06-12,26712.04064000,25348.00000000,25005.00000000,26899.99820000,4104564.11873914,157.51119786,2839,26058.87184050
2018-06-13,25348.00000000,25190.00000000,23651.33000000,25350.00000000,5130635.92392290,209.54322318,3187,24484.85732948
2018-06-14,25190.00000000,26106.00002000,24000.10000000,26660.00000000,3807520.60640386,149.61735382,2737,25448.38890136
2018-06-15,26106.00002000,25570.00000000,25100.00000000,26367.00000000,2268255.11761302,88.72204903,1788,25565.85586572
2018-06-16,25559.00000000,25450.00002000,25115.00000000,25800.00026000,793062.10218776,31.20365174,788,25415.68239499
2018-06-17,25600.00000000,25538.99803000,25305.32532000,25649.00000000,363565.76689000,14.28412163,500,25452.44127062
2018-06-18,25535.98674000,26215.00000000,25000.00000000,26499.00000000,2954517.34879018,114.64929928,2149,25770.04279437
2018-06-19,26215.00000000,25750.00000000,25577.00000000,26449.99998000,2255621.89031768,86.09260939,1961,26199.94801295
2018-06-20,25884.89000000,26145.00000000,25580.01234000,26419.99998000,1568063.92898403,60.26168533,1763,26020.91063993
2018-06-21,26145.00000000,25750.09003000,25700.00000000,26211.00000000,1802726.26550445,69.37919060,1516,25983.67391799
2018-06-22,26029.67500000,23900.00000000,23100.00000000,26034.90000000,4710190.25258584,194.79616981,2895,24180.09685293
2018-06-23,23900.00000000,23912.00022000,23505.10000000,24600.00000000,900727.17638706,37.58415053,926,23965.61219783
2018-06-24,24198.96937000,23700.00022000,22780.33000000,24219.00000000,1429722.98272255,61.18329648,1207,23367.86451494
2018-06-25,23700.00081000,24144.99999000,23450.00001000,24500.00000000,1700066.02902521,70.76363576,1744,24024.57152980
2018-06-26,24003.00000000,23705.00065000,23507.00001000,26499.00000000,3367901.06829743,138.42330607,2305,24330.44812984
2018-06-27,23705.00065000,24000.00000000,23589.24000000,24199.00000000,1212821.48514731,50.74640176,1159,23899.65481460
2018-06-28,23850.10000000,23020.00002000,22646.98675000,24189.99000000,2265890.38778283,95.82351300,1774,23646.49674013
2018-06-29,23030.00027000,24662.00000000,22802.00200000,24700.00000000,2776252.98371615,117.29174329,2236,23669.63697395
2018-06-30,24661.99999000,24590.00110000,24261.77000000,25000.00000000,1213887.18782261,49.05792668,1288,24743.95617533
2018-07-01,24798.00000000,24797.99993000,24321.50000000,24900.00000000,866815.66678330,35.13864376,1080,24668.44402714
2018-07-02,24580.13141000,25749.85000000,24500.00000000,26388.99999000,3941606.78969861,153.67853256,2705,25648.38903676
2018-07-03,25519.07006000,25203.99999000,25035.00010000,26000.00000000,2090045.71645631,81.10014995,1892,25771.16956929
2018-07-04,25491.35000000,25570.00001000,25000.00000000,26453.00000000,3620616.39234785,139.71136376,2463,25914.97423622
2018-07-05,25580.25001000,26000.00000000,25520.00000000,26180.00000000,2263107.44044494,87.25626113,1624,25936.33294776
2018-07-06,25950.00000000,25988.99000000,25701.00000000,26120.00000000,1945125.33604780,75.00305973,1418,25933.94646898
2018-07-07,25988.99000000,25978.56102000,25802.00000000,26297.77000000,930164.18969532,35.73156128,750,26032.00521819
2018-07-08,26000.06000000,25902.00000000,25900.00000000,26280.00000000,514967.82827306,19.74786576,556,26077.13838708
2018-07-09,26000.00000000,26124.00000000,25902.00000000,26500.00000000,2261611.94640656,86.35801946,1682,26188.78895727
2018-07-10,26124.00000000,25199.99993000,24717.29000000,26294.32456000,3853064.83518090,152.75543680,2345,25223.74925499
2018-07-11,25150.00000000,25198.99780000,24730.09898000,25494.32156000,2332940.68866579,93.29166651,1762,25006.95695489
2018-07-12,25197.00000000,24510.00000000,23801.00900000,25238.00000000,3687832.04779935,151.46507154,2043,24347.73912099
2018-07-13,24510.00000000,24350.00000000,24251.00101000,24600.00000000,1981724.92136251,81.10834939,1293,24433.05696666
2018-07-14,24350.00000000,24402.10000000,24305.00000000,24599.98718000,360375.93241314,14.74932167,543,24433.39025862
2018-07-15,24500.00000000,24751.01006000,24401.00000000,25000.00000000,752834.84269257,30.28053705,718,24862.00431153
2018-07-16,24945.00000000,25673.33003000,24550.00000000,26000.00000000,3959052.06920615,154.52079913,2988,25621.48326631
2018-07-17,25923.06610000,28372.98000000,25612.01000000,28499.00000000,8816584.13686494,323.23220937,4810,27276.31678182
2018-07-18,28011.03060000,28199.99999000,27500.00000000,29323.00000000,7204590.58831484,252.62904231,4974,28518.45742847
2018-07-19,28011.20000000,28900.00000000,28011.20000000,29199.99997000,2805146.07269120,97.25100451,2856,28844.39175538
2018-07-20,28890.00000000,28200.00000000,28001.00000000,29138.03167000,3589816.93838485,125.12200579,2669,28690.53221868
2018-07-21,28200.00000000,28883.70830000,28100.00000000,28900.00000000,1081322.09234904,37.86247626,937,28559.20159378
2018-07-22,28650.00000000,28989.94958000,28303.94563000,29000.00000000,941972.39272399,32.82311305,971,28698.44768499
2018-07-23,28800.01011000,29699.00000000,28550.00000000,29842.00000000,4560096.46154973,155.14497780,3433,29392.48518523
2018-07-24,29790.00000000,31501.98000000,29600.00000000,31989.00000000,8894566.78157307,285.54167484,6074,31149.80251676
2018-07-25,31501.98000000,30550.01003000,30100.00000000,31629.90000000,5659115.02149007,184.04837364,3807,30747.97624976
2018-07-26,30550.01003000,29222.40111000,29149.04000000,31300.00000000,5983119.91841313,196.60844214,3701,30431.65315430
2018-07-28,30590.00000000,30685.44138000,30520.00000000,30994.99999000,906937.20290747,29.53027543,891,30712.11459091
2018-07-29,30930.98993000,30720.99999000,30521.00000000,30998.98000000,694146.42300453,22.58648131,726,30732.82701618
2018-07-30,30720.99999000,30640.00000000,30000.00000000,31000.00000000,3298670.35699719,107.60451372,2444,30655.50173462
2018-07-31,30640.00000000,29038.00000000,29038.00000000,30820.00000000,4759250.16751630,160.36771174,3025,29677.10966177
2018-08-01,29198.00000000,29600.00010000,28609.73250000,29780.00000000,4005279.25683011,137.90193332,2561,29044.40249968
2018-08-02,29600.00000000,28395.00000000,28255.00000000,29600.00010000,2928823.30081669,101.37576394,2296,28890.76429106
2018-08-03,28395.00000000,28760.00000000,28053.00000000,28889.00999000,3195528.99063910,112.25461978,2150,28466.79269772
2018-08-04,28759.89949000,26899.00000000,26838.00000000,28799.99999000,2741546.39060101,99.78750183,1679,27473.84532455
2018-08-05,27000.00000000,28000.00000000,26875.10000000,28000.00000000,1255950.55356252,45.98313234,852,27313.28836574
2018-08-06,27990.00000000,26888.93940000,26200.00000000,27998.00000000,3428323.51889077,128.66480605,2368,26645.38675446
2018-08-07,26888.93856000,25721.05004000,25612.00000000,27300.00000000,5042267.78039161,190.20781718,3286,26509.25632367
2018-08-08,25721.05003000,25150.00000000,24100.00000000,26080.00000000,8486500.53388127,339.31654733,3828,25010.57080964
2018-08-09,25100.00000000,25790.00000000,24500.00000000,26100.00000000,4594684.18494628,181.16611389,2908,25361.71961902
2018-08-10,25879.00000000,24552.02212000,24450.00000000,25879.00000000,4120603.34772267,164.46111210,2889,25055.18353157
2018-08-11,24555.00170000,24910.00000000,24502.00000000,25500.00000000,732450.02556616,29.26095798,923,25031.64886354
2018-08-12,25013.87000000,25062.32150000,24900.00000000,25400.00000000,421008.21879485,16.77478212,630,25097.68624904
2018-08-13,25279.68878000,24680.00000000,24299.99000000,25793.00000000,3075129.13756652,122.99836020,2624,25001.38321003
2018-08-14,24679.99000000,24700.00000000,23999.00000000,25600.00000000,5915278.89187571,242.06945501,3238,24436.28788948
2018-08-15,24798.00000000,25089.00000000,24700.00001000,25997.99942000,4360164.26924695,171.51809793,3004,25421.01575208
2018-08-16,25249.99794000,25499.37457000,24717.97800000,25650.00000000,2658985.50689926,105.09556708,2455,25300.64379285
2018-08-17,25476.87882000,25872.00000000,25262.00000000,26000.00000000,2228430.91967665,86.56361251,2340,25743.27543711
2018-08-18,25944.90000000,25600.24070000,25451.00000000,25964.00000000,852264.63364428,33.13241791,876,25722.98333189
2018-08-19,25824.98000000,25707.99999000,25561.00000000,25899.00000000,438485.38232455,17.05134105,631,25715.59509828
2018-08-20,25800.00000000,25750.00000000,25507.00000000,25950.00000000,2370118.65343791,92.21458391,2311,25702.21057171
2018-08-21,25750.00000000,26800.00000000,25512.00000000,27500.00000000,3365343.90557390,128.31998225,3079,26226.18742851
2018-08-22,26597.00000000,25950.00000000,25549.99999000,27150.00000000,3771571.26504594,143.14164352,2972,26348.52564424
2018-08-23,25890.00150000,26495.00000000,25705.00003000,26782.74000000,2037985.81003724,77.48581801,1870,26301.40408112
2018-08-24,26495.00000000,27400.00000000,26275.00000000,27456.60000000,3109243.73463503,115.57344054,2675,26902.75309022
2018-08-25,27400.00000000,27144.40000000,26903.44000000,27456.60000000,1033304.26231609,38.08545096,1230,27131.20722664
2018-08-26,27143.70000000,26652.00079000,26600.00000000,27200.00000000,907356.86307322,33.86535971,1105,26793.06733615
2018-08-27,26652.00247000,27701.90000000,26651.20000000,28000.00000000,4017820.84097879,146.69031037,3242,27389.81757448
2018-08-28,27819.69000000,28550.00000000,27700.00000000,29235.00000000,6443996.76934703,223.84425609,4235,28787.85849549
2018-08-29,28550.00000000,28998.96998000,28218.00000000,29500.00000000,4500303.30556207,155.45912010,3221,28948.46762530
2018-08-30,28809.14009000,28560.00000000,28234.00000000,29099.00000000,3541472.18775557,124.04006612,2870,28551.03434344
2018-08-31,28700.00000000,28989.97000000,28549.00000000,29399.00000000,3333283.43823750,115.32587301,2505,28903.17108588
2018-09-01,28989.98000000,29000.00000000,28780.50000000,29348.00000000,1539921.64642236,52.93718208,1541,29089.60367582
2018-09-02,29000.00001000,29213.92689000,28900.00000000,29299.50000000,1061963.96578917,36.53868788,1176,29064.09691768
2018-09-03,29016.03103000,29910.00000000,28800.00000000,30540.00000000,7828017.28480610,262.01216782,4629,29876.54103981
2018-09-04,29912.01000000,30708.02053000,29912.00000000,31020.00000000,6034338.06385979,196.56049097,4179,30699.64891764
2018-09-05,30710.02056000,27745.00000000,27000.00000000,30998.00000000,8602093.86460462,296.30482377,4817,29031.23126770
2018-09-06,27745.00000000,27898.00001000,26850.00000000,29000.00000000,5529093.22120746,202.30898261,2920,27329.94427571
2018-09-07,27898.00000000,27210.00000000,27101.00000000,27900.00000000,1377105.83728612,50.31987971,940,27367.03357048
2018-09-08,27299.99980000,26310.00001000,26309.00000000,27350.00000000,1401615.77252827,52.22436865,1178,26838.34785867
2018-09-09,26598.99999000,26999.99869000,26310.30001000,27600.00000000,1718051.93333799,63.43614671,923,27083.16980840
2018-09-10,26999.99869000,26460.00074000,26002.00000000,27139.00000000,3477702.19648533,131.76654567,2670,26392.90708276
2018-09-11,26461.00001000,26502.00004000,26250.00000000,26850.00000000,2547953.44244313,95.84665802,2513,26583.64407355
2018-09-12,26502.10150000,27100.00000000,26250.00000000,27298.00000000,4046021.14949987,152.20055788,2905,26583.48435680
2018-09-13,27010.10001000,27689.00001000,27000.00000000,27899.00000000,3663754.24962794,133.36308648,3015,27472.02652795
2018-09-14,27780.00000000,27500.00000000,27361.00000000,27800.00000000,2042603.28204463,74.07827921,2338,27573.57897386
2018-09-15,27500.00000000,27537.99000000,27402.00000000,27700.00000000,614032.95962415,22.30353855,826,27530.74173623
2018-09-16,27520.00000000,27420.00000000,27100.00000000,27548.50000000,667685.09979199,24.45331554,806,27304.48141888
2018-09-17,27420.00000000,26400.00000000,26300.00000000,27489.00000000,3845763.36457660,143.87822481,3158,26729.29395435
2018-09-18,26547.00000000,26944.89848000,26400.00000000,27290.00000000,3278200.41576013,122.32497959,2821,26799.10862644
2018-09-19,26770.01001000,26700.00015000,26000.00000000,27100.00000000,4354380.42822547,163.71176214,3213,26597.84716324
2018-09-20,26890.43575000,26930.12007000,26524.00001000,27100.00000000,2615071.18444730,97.49679344,2593,26822.12503795
2018-09-21,27089.97950000,27596.99995000,26900.00000000,27700.00000000,3937238.99202338,143.22035842,2973,27490.77739686
2018-09-22,27540.00000000,27234.00000000,27000.00000000,27596.99999000,718343.12457253,26.45527870,970,27153.11120772
2018-09-23,27233.99900000,27298.99999000,27052.50000000,27348.99999000,389295.30285023,14.32601027,700,27174.02092510
2018-09-24,27298.99000000,27079.00000000,26851.00010000,27683.00000000,3101073.65940829,113.75443562,2650,27261.12298396
2018-09-25,27080.00000000,26983.99999000,26500.00000000,27490.10000000,4422893.56260550,164.77479775,3074,26842.05122992
2018-09-26,26983.99999000,26914.99990000,26612.29999000,27200.00000000,3000430.14904238,111.72542753,2616,26855.39196739
2018-09-27,26914.99987000,26960.00030000,26545.00000000,27200.00000000,3180993.17006083,118.43419523,3017,26858.73926768
2018-09-28,27193.99993000,27097.78945000,26700.00000000,27294.00000000,2288372.49670826,84.66256032,2166,27029.33254154
2018-09-29,27096.97898000,26988.00000000,26750.00000000,27096.97947000,373268.18872953,13.86679192,798,26918.13585168
2018-09-30,26988.00000000,26815.24001000,26712.00000000,27080.00000000,520736.96432566,19.39349272,720,26851.11814792
2018-10-01,26989.99999000,26875.23000000,26688.12003000,27100.00000000,2993526.84406364,111.32315469,2973,26890.42412065
2018-10-02,26875.22950000,26000.00000000,25905.00000000,27100.00000000,5352741.05719787,202.32608452,3709,26456.01070122
2018-10-03,26000.00000000,26090.00000000,25262.20000000,26248.99999000,4523656.54475239,175.98815499,3319,25704.32393594
2018-10-04,26090.00000000,26179.99998000,25700.00000000,26400.00000000,2372953.44931070,91.11272948,2316,26044.14841761
2018-10-05,26179.99994000,25970.00000000,25711.07000000,26300.00000000,2570418.09698597,98.99757968,2382,25964.45393205
2018-10-06,25970.00000000,26000.00000000,25850.00000000,26110.00000000,468854.98374956,18.06020441,737,25960.66872255
2018-10-07,26000.00000000,25470.00000000,25401.00000000,26300.00000000,1272859.52259526,49.46871028,1094,25730.59850137
2018-10-08,25470.00000000,25784.29923000,25200.00000000,25940.00000000,3838867.16821106,150.33852184,2941,25534.82049196
2018-10-09,25607.00001000,25222.00000000,25000.00000000,25799.99000000,3455473.54347243,136.19066247,2916,25372.32348054
2018-10-10,25222.00000000,24549.00000000,24000.00000000,25500.00000000,5551886.17180683,223.28012662,3532,24865.11565472
2018-10-11,24151.00000000,24050.05000000,23623.33000000,24549.00000000,6247126.77372284,260.00938789,4902,24026.54313437
2018-10-12,24050.03986000,23865.00000000,23801.00001000,24160.50000000,818112.40617152,34.10290290,1097,23989.52395139
2018-10-13,23865.00000000,23879.98986000,23536.90001000,24100.00000000,974197.21884609,40.95976112,799,23784.25049292
2018-10-14,23771.00000000,23822.47008000,23730.00005000,24089.00000000,560446.44147555,23.40189461,661,23948.76358583
2018-10-15,23823.17011000,24570.35864000,23806.36000000,25495.00000000,4677618.80254217,189.70220935,3589,24657.69280479
2018-10-16,24569.99933000,24300.10042000,24100.00000000,24600.00000000,2525045.07033638,103.71023263,2847,24347.11605888
2018-10-17,24300.11043000,24394.80999000,24101.00000000,24549.00000000,1928174.30676686,79.34333304,2148,24301.65500855
2018-10-18,24230.00001000,24250.00065000,24125.00000000,24499.00000000,2055617.80898250,84.55134275,2230,24312.06580669
2018-10-19,24251.00001000,24199.99992000,23820.00000000,24429.95690000,1944612.09328719,80.68117189,2275,24102.42746521
2018-10-20,24199.99993000,24287.60999000,24000.00000000,24289.00000000,413791.53019916,17.16849093,820,24101.79973803
2018-10-21,24120.13418000,24011.99990000,24011.00000000,24286.89999000,334448.87949728,13.87766769,566,24099.79017859
2018-10-22,24011.99990000,23998.80000000,23900.00000000,24397.98998000,3400483.04556912,140.91615515,2731,24131.25054191
2018-10-23,24197.76693000,23999.88993000,23650.00000000,24300.00000000,2255178.74651663,94.10336927,2526,23964.90969463
2018-10-24,23911.00000000,24053.00022000,23500.00000000,24400.00000000,2875123.36399622,119.48208681,2373,24063.21684495
2018-10-25,24100.00000000,23988.00000000,23903.00017000,24396.00000000,1655602.52845987,68.67367623,1927,24108.25543859
2018-10-26,23988.00001000,23805.66001000,23700.00000000,24149.00000000,1740916.72408885,72.70763250,1775,23944.07112745
2018-10-27,23970.99714000,23650.00000000,23601.00000000,23994.99000000,395692.45988236,16.69873746,708,23695.95071664
2018-10-28,23752.99000000,23150.00000000,23101.00000000,23752.99000000,674503.29915380,28.81544447,620,23407.70068134
2018-10-29,23141.00000000,23108.00001000,22200.00000000,23650.00000000,3988352.55689351,174.17750700,3004,22898.20669492
2018-10-30,23120.00000000,23600.00000000,23012.00000000,23699.51510000,1763337.05701428,75.38417612,2158,23391.34215922
2018-10-31,23600.00000000,23879.90000000,23270.51510000,24000.00000000,2298921.62522218,97.05828762,2314,23685.98995093
2018-11-01,23761.00000000,23888.00000000,22200.00000000,23999.99999000,2561002.09134904,109.25734102,2289,23440.09169031
2018-11-02,23888.00000000,23694.99000000,23345.87001000,23899.99999000,585870.28160728,24.71586351,957,23704.22062616
2018-11-03,23689.99000000,23350.00000000,23350.00000000,23689.99000000,419236.81555880,17.87554743,641,23453.08958878
2018-11-04,23499.99280000,23390.01000000,23090.00000000,23790.00000000,999292.71810047,42.45445091,1106,23537.99652759
2018-11-05,23399.99984000,23901.00000000,23301.00000000,24229.31000000,3973046.23348629,166.89526440,2865,23805.62592815
2018-11-06,23998.00000000,24500.00000000,23600.00000000,24500.00000000,3531372.08159815,146.44999609,3297,24113.15927538
2018-11-07,24500.00000000,24799.99998000,24210.00000000,24884.00009000,2829785.53658018,115.10954460,2770,24583.41353372
2018-11-08,24740.00000000,24261.10000000,24200.00000000,24800.00000000,2523867.07233631,103.20317253,2397,24455.32448726
2018-11-09,24410.00000000,24199.89000000,24000.01000000,24446.00000000,1844257.43586538,76.28669428,1969,24175.34870624
2018-11-10,24050.51357000,24120.00000000,24000.00000000,24300.00000000,577089.62557171,23.88892119,709,24157.20747629
2018-11-11,24130.00000000,24005.00000000,24005.00000000,24296.00000000,533526.88890613,22.13880010,750,24099.17820732
2018-11-12,24192.99949000,24169.98800000,24000.00000000,24310.00000000,2123138.30511116,88.09365405,2238,24100.92222881
2018-11-13,24169.98790000,24102.00000000,23956.20000000,24446.00000000,1882522.12974222,77.85156651,2234,24180.91522282
2018-11-14,24287.70785000,21802.27055000,21500.00000000,24300.00000000,6488273.70285646,285.84073740,4412,22698.91185436
2018-11-15,21802.27055000,21108.99999000,20178.65960000,22193.00000000,2209901.42651519,104.94830486,2187,21057.04736692
2018-11-16,21108.99999000,21277.39756000,20450.00001000,22300.00000000,3164163.20164159,148.50910923,2789,21306.18935126
2018-11-17,21277.39756000,20954.00011000,20801.00000000,21400.00000000,844410.13505402,40.24554444,1209,20981.45637743
2018-11-18,21148.99945000,21098.97000000,20950.00000000,21297.00000000,603098.54558003,28.60280878,725,21085.29096631
2018-11-19,21098.99000000,18176.50000000,17803.00000000,21098.99999000,5701876.92030029,299.49966922,4654,19038.00740464
2018-11-20,18200.00000000,15473.05000000,15207.00000000,19000.00000000,6422137.86344056,387.17148630,5369,16587.32135678
2018-11-21,15250.88000000,17974.94600000,15207.00000000,18300.00000000,4850944.15551924,282.00979621,5001,17201.33208389
2018-11-22,17974.93500000,16989.99976999,16770.00000000,18198.00000000,5025519.29013219,288.99625491,4352,17389.56545197
2018-11-23,16989.77993000,16900.00000000,16470.00000000,17279.99999000,3395852.91171385,202.51720810,3106,16768.21907418
2018-11-24,16909.99929000,14989.98999000,14202.00000000,16909.99929000,3734253.11097273,240.75586672,3073,15510.53838000
2018-11-25,14989.98996000,15153.00001000,13900.00000000,16000.00000000,3016199.67548953,204.00197996,2255,14785.14902689
2018-11-26,15153.00000000,14749.33000000,14200.00000000,15790.00000000,4406496.26858222,295.82245117,3671,14895.74659108
2018-11-27,14603.00000000,14860.00000000,14329.00000000,15100.00000000,3008460.84751125,205.06634826,3086,14670.67060509
2018-11-28,14894.00000000,16295.99900000,14830.00003000,16999.99000000,5786553.93542124,356.15490955,4938,16247.29515236
2018-11-29,16066.02005000,16629.87000000,16066.02005000,17486.00000000,4002195.83044564,238.00145533,3585,16815.84604134
2018-11-30,16550.00000000,15798.26993000,15027.00000000,16694.00000000,3395518.08780659,216.64841379,2976,15672.94229579
2018-12-01,15798.21000000,16480.00000000,15385.00000000,16700.00000000,1492692.22094485,91.56928047,1341,16301.23348445
2018-12-02,16440.00001000,15942.31000000,15800.00000000,16490.00000000,839710.66689698,51.98580761,947,16152.69061888
2018-12-03,15917.00000000,15022.24999000,14850.00000000,16200.00000000,4073818.30484480,266.32569195,3658,15296.37743495
2018-12-04,15022.24999000,15291.13000000,14701.00002000,15498.99990000,2715851.92562591,178.57324682,2541,15208.61592645
2018-12-05,15290.99999000,14620.00000000,14512.00000000,15497.00000000,2910352.71954873,195.73214869,2802,14869.05824631
2018-12-06,14670.00000000,13269.00000000,13040.10000000,14920.00000000,3558347.55336667,248.80016940,3123,14302.03026769
2018-12-07,13269.99994000,13501.00000000,12544.00000000,13699.00000000,4546480.20141581,345.66909566,3653,13152.69504418
2018-12-08,13501.00000000,13379.29993000,13000.83000000,13501.00000000,794107.78418445,60.16598178,836,13198.61756911
2018-12-09,13371.23999000,13800.00005000,13151.00292000,14100.00000000,1010381.71574524,73.81539952,962,13687.95294990
2018-12-10,13800.00015000,13406.01000000,13401.00000000,14195.00000000,3840696.93059488,279.54543567,3514,13739.07937859
2018-12-11,13450.00000000,13301.40000000,13117.06001000,13822.00000000,2553965.23568148,190.99939751,2548,13371.58791586
2018-12-12,13308.72000000,13305.11000000,13262.05000000,13632.00000000,2447058.63535775,182.13252399,3533,13435.59393868
2018-12-13,13305.11000000,13139.27976000,12909.00000000,13684.00000000,2735861.73447776,205.31167790,2911,13325.40731467
2018-12-14,13052.05351000,12850.00001000,12600.00000000,13144.00000000,2843100.27105261,221.69060971,2476,12824.63102416
2018-12-15,12850.00000000,12528.08061000,12501.00000000,12860.00000000,662358.06537090,52.33157565,825,12656.94864226
2018-12-16,12665.27984000,12650.00000000,12526.59034000,12797.55000000,464909.39412568,36.68511860,612,12672.96963640
2018-12-17,12650.00000000,13725.99990000,12501.00000000,13995.00000000,4274047.58057261,318.78354443,3403,13407.36576668
2018-12-18,13700.00000000,15200.00000000,13460.00000000,16000.00000000,3901928.55809253,273.93860074,3276,14243.80699693
2018-12-19,15245.99998000,15329.97000000,14340.00000000,16445.00000000,7597885.84506844,498.43417799,4514,15243.50893373
2018-12-20,15214.34000000,16295.99999000,14700.00000000,16999.00000000,6125060.56995626,386.88336305,4164,15831.80140306
2018-12-21,16198.00000000,15225.34002000,15000.00000000,16788.00000000,5348542.29167292,340.60953696,5149,15702.85535575
2018-12-22,15225.40000000,15880.00000000,15080.00000000,15880.00000000,1459050.96489760,94.64136920,1189,15416.62992865
2018-12-23,15800.00000000,16130.00043000,15550.00000000,16299.00000000,1609872.91414149,101.49258229,1419,15861.97609537
2018-12-24,16135.00002000,15988.78984000,15357.77000000,17000.00000000,3955318.66926067,244.12297548,3198,16202.15656262
2018-12-25,15882.01000000,15799.69000000,15000.00000000,15977.70993000,1606268.64140178,104.59207112,1299,15357.46088782
2018-12-26,15698.00000000,15111.15009000,14802.00000000,15999.00000000,4321282.37283883,283.25231390,2982,15255.94729780
2018-12-27,15190.06016000,14675.00000000,14305.05000000,15794.01000000,3800678.64975187,254.72126655,2635,14920.93181393
2018-12-28,14652.00000000,15450.00000000,14301.00000000,15950.00000000,3952519.05444782,262.04280132,2951,15083.48649357
2018-12-29,15418.00000000,15105.02040000,15000.00000000,15586.00000000,901923.61560816,58.82697598,1011,15331.80314954
2018-12-30,15105.41056000,15229.12346000,15047.01000000,15400.00000000,308759.10948204,20.20258921,459,15283.14545589
2018-12-31,15229.12346000,14880.00000000,14760.00018000,15300.00000000,1548769.26116011,102.96216631,1450,15042.12000063
2019-01-01,14850.00000000,15020.00000000,14790.00000000,15201.02000000,480419.54286077,32.12585909,636,14954.29403194
2019-01-02,15073.23000000,15112.00000000,14900.99000000,15399.00000000,3381201.81129650,223.38307227,2575,15136.33856378
2019-01-03,15119.00000000,14799.99331000,14485.00000000,15227.73936000,4546427.75578541,307.07754249,4678,14805.47134420
2019-01-04,14799.99222000,14849.81995000,14250.00000000,15197.00000000,3365857.39316040,229.76933411,2718,14648.85384378
2019-01-05,14849.75992000,14512.03000000,14512.00000000,14849.75992000,696907.91622258,47.52765034,781,14663.20996803
2019-01-06,14686.99933000,15052.00002000,14499.00000000,15230.00000000,1300749.17012014,86.75673285,1232,14993.06310173
2019-01-07,15052.00002000,15203.00001000,14900.00001000,15499.00000000,2809860.57861263,185.36383247,2512,15158.62367092
2019-01-08,15203.00001000,15207.00000000,15057.10001000,15449.00000000,3464337.06736011,227.02472123,2835,15259.73492486
2019-01-09,15233.00000000,15111.06007000,14930.00000000,15353.97835000,3995499.74070718,263.15760280,4646,15182.91585800
